Regional Agency for Environment Protection - Friuli Venezia Giulia Region (ARPA FVG) 
www.arpa.fvg.it 
Regional Center for Environmental Modelling (CRMA) 
via Cairoli, 14 - 33057 Palmanova (UD) ITALY 
Created on 2008-02-25 09:33:37 by FVG_DEM_Reader.r on 05ACEVER3194 Windows x86 machine 
Proj: UTM ; Datum: Rome Monte Mario 1940 ; Essipsoid: International 1924   Grid: 329 x 282 points ; Step 0.01 km ; Origin: ( 408.9 , 5047.363 ) km 
km;km;m
411.33;5048.653;-9999
411.34;5048.653;-9999
411.35;5048.653;-9999
411.36;5048.653;-9999
411.37;5048.653;-9999
411.38;5048.653;-9999
411.39;5048.653;-9999
411.4;5048.653;-9999
411.41;5048.653;-9999
411.42;5048.653;-9999
411.43;5048.653;-9999
411.44;5048.653;-9999
411.45;5048.653;-9999
411.46;5048.653;-9999
411.47;5048.653;-9999
411.48;5048.653;-9999
411.49;5048.653;-9999
411.5;5048.653;-9999
411.51;5048.653;-9999
411.52;5048.653;-9999
411.53;5048.653;-9999
411.54;5048.653;-9999
411.55;5048.653;-9999
411.56;5048.653;-9999
411.57;5048.653;-9999
411.58;5048.653;-9999
411.59;5048.653;-9999
411.6;5048.653;-9999
411.61;5048.653;-9999
411.62;5048.653;-9999
411.63;5048.653;-9999
411.64;5048.653;-9999
411.65;5048.653;-9999
411.66;5048.653;-9999
411.67;5048.653;-9999
411.68;5048.653;-9999
411.69;5048.653;-9999
411.7;5048.653;-9999
411.71;5048.653;-9999
411.72;5048.653;-9999
411.73;5048.653;-9999
411.74;5048.653;-9999
411.75;5048.653;-9999
411.76;5048.653;-9999
411.77;5048.653;-9999
411.78;5048.653;-9999
411.79;5048.653;-9999
411.8;5048.653;-9999
411.81;5048.653;-9999
411.82;5048.653;-9999
411.83;5048.653;-9999
411.84;5048.653;-9999
411.85;5048.653;-9999
411.86;5048.653;-9999
411.87;5048.653;-9999
411.88;5048.653;-9999
411.89;5048.653;-9999
411.9;5048.653;-9999
411.91;5048.653;-9999
411.92;5048.653;-9999
411.93;5048.653;-9999
411.94;5048.653;-9999
411.95;5048.653;-9999
411.96;5048.653;-9999
411.97;5048.653;-9999
411.98;5048.653;-9999
411.99;5048.653;-9999
412;5048.653;-9999
412.01;5048.653;-9999
412.02;5048.653;-9999
412.03;5048.653;-9999
412.04;5048.653;-9999
412.05;5048.653;-9999
412.06;5048.653;-9999
412.07;5048.653;-9999
412.08;5048.653;-9999
412.09;5048.653;-9999
412.1;5048.653;-9999
412.11;5048.653;-9999
412.12;5048.653;-9999
412.13;5048.653;-9999
412.14;5048.653;-9999
412.15;5048.653;-9999
412.16;5048.653;-9999
412.17;5048.653;-9999
412.18;5048.653;-9999
408.9;5048.663;12.64808
408.91;5048.663;12.48985
408.92;5048.663;12.27999
408.93;5048.663;11.98817
408.94;5048.663;11.61222
408.95;5048.663;11.12316
408.96;5048.663;10.60965
408.97;5048.663;10.16401
408.98;5048.663;9.878653
408.99;5048.663;9.901525
409;5048.663;9.977213
409.01;5048.663;10
409.02;5048.663;10
409.03;5048.663;10
409.04;5048.663;9.977699
409.05;5048.663;9.872704
409.06;5048.663;8.856331
409.07;5048.663;9.782807
409.08;5048.663;10
409.09;5048.663;10
409.1;5048.663;10
409.11;5048.663;10
409.12;5048.663;10
409.13;5048.663;10
409.14;5048.663;10
409.15;5048.663;10
409.16;5048.663;10
409.17;5048.663;10
409.18;5048.663;10
409.19;5048.663;10
409.2;5048.663;10.4366
409.21;5048.663;11.14026
409.22;5048.663;10.61339
409.23;5048.663;10.44001
409.24;5048.663;11.63037
409.25;5048.663;12.63232
409.26;5048.663;13.47875
409.27;5048.663;14.19769
409.28;5048.663;14.78897
409.29;5048.663;16.12429
409.3;5048.663;18.05824
409.31;5048.663;19.91113
409.32;5048.663;21.61041
409.33;5048.663;23.06256
409.34;5048.663;24.36729
409.35;5048.663;25.97369
409.36;5048.663;27.52992
409.37;5048.663;28.90781
409.38;5048.663;30.61519
409.39;5048.663;32.09962
409.4;5048.663;33.41956
409.41;5048.663;34.61905
409.42;5048.663;35.71891
409.43;5048.663;36.44419
409.44;5048.663;37.03545
409.45;5048.663;37.60653
409.46;5048.663;38.23105
409.47;5048.663;38.86137
409.48;5048.663;39.45054
409.49;5048.663;39.59036
409.5;5048.663;39.71321
409.51;5048.663;38.80596
409.52;5048.663;38.46204
409.53;5048.663;38.92784
409.54;5048.663;39.88876
409.55;5048.663;41.77667
409.56;5048.663;42.68011
409.57;5048.663;46.76754
409.58;5048.663;51.25661
409.59;5048.663;55.06681
409.6;5048.663;59.01556
409.61;5048.663;62.78982
409.62;5048.663;66.14804
409.63;5048.663;69.1858
409.64;5048.663;71.65743
409.65;5048.663;73.82696
409.66;5048.663;75.86444
409.67;5048.663;77.7414
409.68;5048.663;79.51913
409.69;5048.663;81.14268
409.7;5048.663;82.63087
409.71;5048.663;84.14048
409.72;5048.663;85.96822
409.73;5048.663;88.30293
409.74;5048.663;91.12228
409.75;5048.663;93.73581
409.76;5048.663;95.97489
409.77;5048.663;98.47317
409.78;5048.663;100.9336
409.79;5048.663;103.0104
409.8;5048.663;105.2515
409.81;5048.663;107.6259
409.82;5048.663;109.8984
409.83;5048.663;112.1818
409.84;5048.663;114.5325
409.85;5048.663;116.8704
409.86;5048.663;119.2147
409.87;5048.663;122.0227
409.88;5048.663;124.6722
409.89;5048.663;127.1072
409.9;5048.663;129.4964
409.91;5048.663;131.6751
409.92;5048.663;133.816
409.93;5048.663;136.3643
409.94;5048.663;139.3428
409.95;5048.663;142.5271
409.96;5048.663;145.1878
409.97;5048.663;147.9187
409.98;5048.663;150.4746
409.99;5048.663;153.0897
410;5048.663;155.3805
410.01;5048.663;156.6985
410.02;5048.663;157.9953
410.03;5048.663;159.665
410.04;5048.663;161.5376
410.05;5048.663;163.419
410.06;5048.663;165.1744
410.07;5048.663;166.514
410.08;5048.663;167.4107
410.09;5048.663;169.717
410.1;5048.663;171.904
410.11;5048.663;173.5179
410.12;5048.663;175.8718
410.13;5048.663;179.548
410.14;5048.663;181.4146
410.15;5048.663;183.2074
410.16;5048.663;184.4699
410.17;5048.663;185.3984
410.18;5048.663;186.4347
410.19;5048.663;187.8602
410.2;5048.663;189.425
410.21;5048.663;191.0597
410.22;5048.663;192.4193
410.23;5048.663;193.6719
410.24;5048.663;195.3876
410.25;5048.663;197.4222
410.26;5048.663;199.3409
410.27;5048.663;200.9194
410.28;5048.663;202.1919
410.29;5048.663;203.8627
410.3;5048.663;205.9026
410.31;5048.663;207.903
410.32;5048.663;209.8751
410.33;5048.663;210.6018
410.34;5048.663;212.13
410.35;5048.663;216.0847
410.36;5048.663;219.1924
410.37;5048.663;221.4998
410.38;5048.663;-9999
410.39;5048.663;-9999
410.4;5048.663;-9999
410.41;5048.663;-9999
410.42;5048.663;-9999
410.43;5048.663;-9999
410.44;5048.663;-9999
410.45;5048.663;-9999
410.46;5048.663;-9999
410.47;5048.663;-9999
410.48;5048.663;-9999
410.49;5048.663;-9999
410.5;5048.663;-9999
410.51;5048.663;-9999
410.52;5048.663;-9999
410.53;5048.663;-9999
410.54;5048.663;-9999
410.55;5048.663;-9999
410.56;5048.663;-9999
410.57;5048.663;-9999
410.58;5048.663;-9999
410.59;5048.663;-9999
410.6;5048.663;-9999
410.61;5048.663;-9999
410.62;5048.663;-9999
410.63;5048.663;-9999
410.64;5048.663;-9999
410.65;5048.663;-9999
410.66;5048.663;-9999
410.67;5048.663;-9999
410.68;5048.663;-9999
410.69;5048.663;-9999
410.7;5048.663;-9999
410.71;5048.663;-9999
410.72;5048.663;-9999
410.73;5048.663;-9999
410.74;5048.663;-9999
410.75;5048.663;-9999
410.76;5048.663;-9999
410.77;5048.663;-9999
410.78;5048.663;-9999
410.79;5048.663;-9999
410.8;5048.663;-9999
410.81;5048.663;-9999
410.82;5048.663;-9999
410.83;5048.663;-9999
410.84;5048.663;-9999
410.85;5048.663;-9999
410.86;5048.663;-9999
410.87;5048.663;-9999
410.88;5048.663;-9999
410.89;5048.663;-9999
410.9;5048.663;-9999
410.91;5048.663;-9999
410.92;5048.663;-9999
410.93;5048.663;-9999
410.94;5048.663;-9999
410.95;5048.663;-9999
410.96;5048.663;-9999
410.97;5048.663;-9999
410.98;5048.663;-9999
410.99;5048.663;-9999
411;5048.663;-9999
411.01;5048.663;-9999
411.02;5048.663;-9999
411.03;5048.663;-9999
411.04;5048.663;-9999
411.05;5048.663;-9999
411.06;5048.663;-9999
411.07;5048.663;-9999
411.08;5048.663;-9999
411.09;5048.663;-9999
411.1;5048.663;-9999
411.11;5048.663;-9999
411.12;5048.663;-9999
411.13;5048.663;-9999
411.14;5048.663;-9999
411.15;5048.663;-9999
411.16;5048.663;-9999
411.17;5048.663;-9999
411.18;5048.663;-9999
411.19;5048.663;-9999
411.2;5048.663;-9999
411.21;5048.663;-9999
411.22;5048.663;-9999
411.23;5048.663;-9999
411.24;5048.663;-9999
411.25;5048.663;-9999
411.26;5048.663;-9999
411.27;5048.663;-9999
411.28;5048.663;-9999
411.29;5048.663;-9999
411.3;5048.663;-9999
411.31;5048.663;-9999
411.32;5048.663;-9999
411.33;5048.663;-9999
411.34;5048.663;-9999
411.35;5048.663;-9999
411.36;5048.663;-9999
411.37;5048.663;-9999
411.38;5048.663;-9999
411.39;5048.663;-9999
411.4;5048.663;-9999
411.41;5048.663;-9999
411.42;5048.663;-9999
411.43;5048.663;-9999
411.44;5048.663;-9999
411.45;5048.663;-9999
411.46;5048.663;-9999
411.47;5048.663;-9999
411.48;5048.663;-9999
411.49;5048.663;-9999
411.5;5048.663;-9999
411.51;5048.663;-9999
411.52;5048.663;-9999
411.53;5048.663;-9999
411.54;5048.663;-9999
411.55;5048.663;-9999
411.56;5048.663;-9999
411.57;5048.663;-9999
411.58;5048.663;-9999
411.59;5048.663;-9999
411.6;5048.663;-9999
411.61;5048.663;-9999
411.62;5048.663;-9999
411.63;5048.663;-9999
411.64;5048.663;-9999
411.65;5048.663;-9999
411.66;5048.663;-9999
411.67;5048.663;-9999
411.68;5048.663;-9999
411.69;5048.663;-9999
411.7;5048.663;-9999
411.71;5048.663;-9999
411.72;5048.663;-9999
411.73;5048.663;-9999
411.74;5048.663;-9999
411.75;5048.663;-9999
411.76;5048.663;-9999
411.77;5048.663;-9999
411.78;5048.663;-9999
411.79;5048.663;-9999
411.8;5048.663;-9999
411.81;5048.663;-9999
411.82;5048.663;-9999
411.83;5048.663;-9999
411.84;5048.663;-9999
411.85;5048.663;-9999
411.86;5048.663;-9999
411.87;5048.663;-9999
411.88;5048.663;-9999
411.89;5048.663;-9999
411.9;5048.663;-9999
411.91;5048.663;-9999
411.92;5048.663;-9999
411.93;5048.663;-9999
411.94;5048.663;-9999
411.95;5048.663;-9999
411.96;5048.663;-9999
411.97;5048.663;-9999
411.98;5048.663;-9999
411.99;5048.663;-9999
412;5048.663;-9999
412.01;5048.663;-9999
412.02;5048.663;-9999
412.03;5048.663;-9999
412.04;5048.663;-9999
412.05;5048.663;-9999
412.06;5048.663;-9999
412.07;5048.663;-9999
412.08;5048.663;-9999
412.09;5048.663;-9999
412.1;5048.663;-9999
412.11;5048.663;-9999
412.12;5048.663;-9999
412.13;5048.663;-9999
412.14;5048.663;-9999
412.15;5048.663;-9999
412.16;5048.663;-9999
412.17;5048.663;-9999
412.18;5048.663;-9999
408.9;5048.673;11.50494
408.91;5048.673;11.54813
408.92;5048.673;11.47425
408.93;5048.673;11.29423
408.94;5048.673;11.00607
408.95;5048.673;10.57959
408.96;5048.673;10.08773
408.97;5048.673;9.78439
408.98;5048.673;9.75354
408.99;5048.673;9.897079
409;5048.673;9.980988
409.01;5048.673;10
409.02;5048.673;10
409.03;5048.673;9.925223
409.04;5048.673;8.763039
409.05;5048.673;8.791007
409.06;5048.673;9.585087
409.07;5048.673;10
409.08;5048.673;10
409.09;5048.673;10
409.1;5048.673;10
409.11;5048.673;10
409.12;5048.673;10
409.13;5048.673;10
409.14;5048.673;10
409.15;5048.673;10
409.16;5048.673;10
409.17;5048.673;10
409.18;5048.673;10
409.19;5048.673;10
409.2;5048.673;11.01805
409.21;5048.673;11.03645
409.22;5048.673;10.50512
409.23;5048.673;10.61878
409.24;5048.673;11.78683
409.25;5048.673;13.04078
409.26;5048.673;14.02979
409.27;5048.673;14.71437
409.28;5048.673;15.18573
409.29;5048.673;17.07172
409.3;5048.673;19.02236
409.31;5048.673;20.99213
409.32;5048.673;22.81431
409.33;5048.673;24.39536
409.34;5048.673;26.00711
409.35;5048.673;27.99935
409.36;5048.673;29.78987
409.37;5048.673;30.617
409.38;5048.673;32.35686
409.39;5048.673;33.80704
409.4;5048.673;35.06344
409.41;5048.673;36.24567
409.42;5048.673;37.33293
409.43;5048.673;38.22198
409.44;5048.673;38.92519
409.45;5048.673;39.50807
409.46;5048.673;40.06311
409.47;5048.673;40.64557
409.48;5048.673;41.1972
409.49;5048.673;41.40984
409.5;5048.673;41.20416
409.51;5048.673;40.7981
409.52;5048.673;41.1956
409.53;5048.673;41.49204
409.54;5048.673;41.96503
409.55;5048.673;41.82903
409.56;5048.673;45.00306
409.57;5048.673;43.71254
409.58;5048.673;49.17921
409.59;5048.673;53.73841
409.6;5048.673;57.98179
409.61;5048.673;61.88935
409.62;5048.673;65.39284
409.63;5048.673;68.51906
409.64;5048.673;71.51694
409.65;5048.673;74.45779
409.66;5048.673;76.80615
409.67;5048.673;78.77824
409.68;5048.673;80.35603
409.69;5048.673;81.7261
409.7;5048.673;83.17895
409.71;5048.673;84.68197
409.72;5048.673;86.75295
409.73;5048.673;88.99325
409.74;5048.673;92.46454
409.75;5048.673;95.64408
409.76;5048.673;97.7205
409.77;5048.673;99.85262
409.78;5048.673;102.4664
409.79;5048.673;104.6813
409.8;5048.673;106.6478
409.81;5048.673;108.9136
409.82;5048.673;111.3104
409.83;5048.673;113.712
409.84;5048.673;116.0831
409.85;5048.673;118.3771
409.86;5048.673;120.8567
409.87;5048.673;123.6798
409.88;5048.673;126.2838
409.89;5048.673;128.7528
409.9;5048.673;131.3569
409.91;5048.673;133.6851
409.92;5048.673;136.0433
409.93;5048.673;138.7915
409.94;5048.673;141.6132
409.95;5048.673;144.8465
409.96;5048.673;147.9276
409.97;5048.673;150.6765
409.98;5048.673;152.9709
409.99;5048.673;155.5459
410;5048.673;157.517
410.01;5048.673;159.0919
410.02;5048.673;160.5677
410.03;5048.673;162.2348
410.04;5048.673;164.2124
410.05;5048.673;165.9417
410.06;5048.673;167.3792
410.07;5048.673;168.8358
410.08;5048.673;170.4698
410.09;5048.673;172.3476
410.1;5048.673;174.2473
410.11;5048.673;176.5305
410.12;5048.673;179.8044
410.13;5048.673;182.9088
410.14;5048.673;185.0219
410.15;5048.673;186.8929
410.16;5048.673;188.2206
410.17;5048.673;189.222
410.18;5048.673;190.5342
410.19;5048.673;191.8825
410.2;5048.673;193.3993
410.21;5048.673;194.8862
410.22;5048.673;196.0003
410.23;5048.673;197.0923
410.24;5048.673;198.4465
410.25;5048.673;200.9688
410.26;5048.673;203.398
410.27;5048.673;205.0262
410.28;5048.673;206.7395
410.29;5048.673;208.5087
410.3;5048.673;210.0995
410.31;5048.673;211.7501
410.32;5048.673;211.4842
410.33;5048.673;211.3479
410.34;5048.673;214.8886
410.35;5048.673;219.841
410.36;5048.673;222.576
410.37;5048.673;224.6568
410.38;5048.673;-9999
410.39;5048.673;-9999
410.4;5048.673;-9999
410.41;5048.673;-9999
410.42;5048.673;-9999
410.43;5048.673;-9999
410.44;5048.673;-9999
410.45;5048.673;-9999
410.46;5048.673;-9999
410.47;5048.673;-9999
410.48;5048.673;-9999
410.49;5048.673;-9999
410.5;5048.673;-9999
410.51;5048.673;-9999
410.52;5048.673;-9999
410.53;5048.673;-9999
410.54;5048.673;-9999
410.55;5048.673;-9999
410.56;5048.673;-9999
410.57;5048.673;-9999
410.58;5048.673;-9999
410.59;5048.673;-9999
410.6;5048.673;-9999
410.61;5048.673;-9999
410.62;5048.673;-9999
410.63;5048.673;-9999
410.64;5048.673;-9999
410.65;5048.673;-9999
410.66;5048.673;-9999
410.67;5048.673;-9999
410.68;5048.673;-9999
410.69;5048.673;-9999
410.7;5048.673;-9999
410.71;5048.673;-9999
410.72;5048.673;-9999
410.73;5048.673;-9999
410.74;5048.673;-9999
410.75;5048.673;-9999
410.76;5048.673;-9999
410.77;5048.673;-9999
410.78;5048.673;-9999
410.79;5048.673;-9999
410.8;5048.673;-9999
410.81;5048.673;-9999
410.82;5048.673;-9999
410.83;5048.673;-9999
410.84;5048.673;-9999
410.85;5048.673;-9999
410.86;5048.673;-9999
410.87;5048.673;-9999
410.88;5048.673;-9999
410.89;5048.673;-9999
410.9;5048.673;-9999
410.91;5048.673;-9999
410.92;5048.673;-9999
410.93;5048.673;-9999
410.94;5048.673;-9999
410.95;5048.673;-9999
410.96;5048.673;-9999
410.97;5048.673;-9999
410.98;5048.673;-9999
410.99;5048.673;-9999
411;5048.673;-9999
411.01;5048.673;-9999
411.02;5048.673;-9999
411.03;5048.673;-9999
411.04;5048.673;-9999
411.05;5048.673;-9999
411.06;5048.673;-9999
411.07;5048.673;-9999
411.08;5048.673;-9999
411.09;5048.673;-9999
411.1;5048.673;-9999
411.11;5048.673;-9999
411.12;5048.673;-9999
411.13;5048.673;-9999
411.14;5048.673;-9999
411.15;5048.673;-9999
411.16;5048.673;-9999
411.17;5048.673;-9999
411.18;5048.673;-9999
411.19;5048.673;-9999
411.2;5048.673;-9999
411.21;5048.673;-9999
411.22;5048.673;-9999
411.23;5048.673;-9999
411.24;5048.673;-9999
411.25;5048.673;-9999
411.26;5048.673;-9999
411.27;5048.673;-9999
411.28;5048.673;-9999
411.29;5048.673;-9999
411.3;5048.673;-9999
411.31;5048.673;-9999
411.32;5048.673;-9999
411.33;5048.673;-9999
411.34;5048.673;-9999
411.35;5048.673;-9999
411.36;5048.673;-9999
411.37;5048.673;-9999
411.38;5048.673;-9999
411.39;5048.673;-9999
411.4;5048.673;-9999
411.41;5048.673;-9999
411.42;5048.673;-9999
411.43;5048.673;-9999
411.44;5048.673;-9999
411.45;5048.673;-9999
411.46;5048.673;-9999
411.47;5048.673;-9999
411.48;5048.673;-9999
411.49;5048.673;-9999
411.5;5048.673;-9999
411.51;5048.673;-9999
411.52;5048.673;-9999
411.53;5048.673;-9999
411.54;5048.673;-9999
411.55;5048.673;-9999
411.56;5048.673;-9999
411.57;5048.673;-9999
411.58;5048.673;-9999
411.59;5048.673;-9999
411.6;5048.673;-9999
411.61;5048.673;-9999
411.62;5048.673;-9999
411.63;5048.673;-9999
411.64;5048.673;-9999
411.65;5048.673;-9999
411.66;5048.673;-9999
411.67;5048.673;-9999
411.68;5048.673;-9999
411.69;5048.673;-9999
411.7;5048.673;-9999
411.71;5048.673;-9999
411.72;5048.673;-9999
411.73;5048.673;-9999
411.74;5048.673;-9999
411.75;5048.673;-9999
411.76;5048.673;-9999
411.77;5048.673;-9999
411.78;5048.673;-9999
411.79;5048.673;-9999
411.8;5048.673;-9999
411.81;5048.673;-9999
411.82;5048.673;-9999
411.83;5048.673;-9999
411.84;5048.673;-9999
411.85;5048.673;-9999
411.86;5048.673;-9999
411.87;5048.673;-9999
411.88;5048.673;-9999
411.89;5048.673;-9999
411.9;5048.673;-9999
411.91;5048.673;-9999
411.92;5048.673;-9999
411.93;5048.673;-9999
411.94;5048.673;-9999
411.95;5048.673;-9999
411.96;5048.673;-9999
411.97;5048.673;-9999
411.98;5048.673;-9999
411.99;5048.673;-9999
412;5048.673;-9999
412.01;5048.673;-9999
412.02;5048.673;-9999
412.03;5048.673;-9999
412.04;5048.673;-9999
412.05;5048.673;-9999
412.06;5048.673;-9999
412.07;5048.673;-9999
412.08;5048.673;-9999
412.09;5048.673;-9999
412.1;5048.673;-9999
412.11;5048.673;-9999
412.12;5048.673;-9999
412.13;5048.673;-9999
412.14;5048.673;-9999
412.15;5048.673;-9999
412.16;5048.673;-9999
412.17;5048.673;-9999
412.18;5048.673;-9999
408.9;5048.683;10.62686
408.91;5048.683;10.73419
408.92;5048.683;10.72773
408.93;5048.683;10.63967
408.94;5048.683;10.45476
408.95;5048.683;10.12007
408.96;5048.683;9.544209
408.97;5048.683;9.554104
408.98;5048.683;9.779222
408.99;5048.683;9.92929
409;5048.683;9.999587
409.01;5048.683;9.999648
409.02;5048.683;8.783362
409.03;5048.683;8.827125
409.04;5048.683;9.53657
409.05;5048.683;10
409.06;5048.683;10
409.07;5048.683;10
409.08;5048.683;10
409.09;5048.683;10
409.1;5048.683;10
409.11;5048.683;10
409.12;5048.683;10
409.13;5048.683;10
409.14;5048.683;10
409.15;5048.683;10
409.16;5048.683;10
409.17;5048.683;10
409.18;5048.683;10
409.19;5048.683;10.55696
409.2;5048.683;11.24715
409.21;5048.683;10.9768
409.22;5048.683;10.73303
409.23;5048.683;11.06052
409.24;5048.683;11.96383
409.25;5048.683;13.33397
409.26;5048.683;14.79131
409.27;5048.683;15
409.28;5048.683;16.05309
409.29;5048.683;17.85818
409.3;5048.683;19.8268
409.31;5048.683;21.47908
409.32;5048.683;23.48293
409.33;5048.683;25.44324
409.34;5048.683;27.557
409.35;5048.683;29.67831
409.36;5048.683;31.18304
409.37;5048.683;32.73248
409.38;5048.683;34.34378
409.39;5048.683;35.72572
409.4;5048.683;36.82451
409.41;5048.683;37.90445
409.42;5048.683;39.02249
409.43;5048.683;40.03946
409.44;5048.683;40.82299
409.45;5048.683;41.41836
409.46;5048.683;41.91994
409.47;5048.683;42.44339
409.48;5048.683;42.9091
409.49;5048.683;43.1861
409.5;5048.683;43.1773
409.51;5048.683;43.20727
409.52;5048.683;43.48367
409.53;5048.683;43.72929
409.54;5048.683;44.66492
409.55;5048.683;45.47241
409.56;5048.683;45.38505
409.57;5048.683;46.70008
409.58;5048.683;46.84377
409.59;5048.683;52.16267
409.6;5048.683;56.33934
409.61;5048.683;60.32865
409.62;5048.683;64.17751
409.63;5048.683;67.78507
409.64;5048.683;71.10228
409.65;5048.683;74.75388
409.66;5048.683;77.39967
409.67;5048.683;79.79244
409.68;5048.683;81.12624
409.69;5048.683;82.41295
409.7;5048.683;83.75367
409.71;5048.683;85.25166
409.72;5048.683;87.46127
409.73;5048.683;89.82996
409.74;5048.683;93.56009
409.75;5048.683;97.05464
409.76;5048.683;99.47218
409.77;5048.683;101.6785
409.78;5048.683;104.1755
409.79;5048.683;106.3877
409.8;5048.683;108.2792
409.81;5048.683;110.3586
409.82;5048.683;112.7966
409.83;5048.683;115.2282
409.84;5048.683;117.6867
409.85;5048.683;120.0255
409.86;5048.683;122.724
409.87;5048.683;125.5241
409.88;5048.683;127.9484
409.89;5048.683;130.4808
409.9;5048.683;133.3562
409.91;5048.683;135.9309
409.92;5048.683;138.5189
409.93;5048.683;141.2289
409.94;5048.683;143.9909
409.95;5048.683;147.0815
409.96;5048.683;150.1996
409.97;5048.683;152.7365
409.98;5048.683;154.8922
409.99;5048.683;157.5806
410;5048.683;159.6872
410.01;5048.683;161.4724
410.02;5048.683;163.0743
410.03;5048.683;164.6313
410.04;5048.683;166.184
410.05;5048.683;167.7318
410.06;5048.683;169.3475
410.07;5048.683;171.1433
410.08;5048.683;173.0878
410.09;5048.683;175.0493
410.1;5048.683;177.268
410.11;5048.683;180.0771
410.12;5048.683;182.8036
410.13;5048.683;185.5627
410.14;5048.683;188.2141
410.15;5048.683;190.5414
410.16;5048.683;192.0014
410.17;5048.683;193.3846
410.18;5048.683;194.8226
410.19;5048.683;196.2157
410.2;5048.683;197.4225
410.21;5048.683;198.4299
410.22;5048.683;199.7021
410.23;5048.683;201.0332
410.24;5048.683;203.9577
410.25;5048.683;205.9877
410.26;5048.683;207.4845
410.27;5048.683;209.0447
410.28;5048.683;210.8495
410.29;5048.683;212.3586
410.3;5048.683;213.9802
410.31;5048.683;215.5892
410.32;5048.683;214.6519
410.33;5048.683;217.8018
410.34;5048.683;221.3976
410.35;5048.683;223.8257
410.36;5048.683;226.414
410.37;5048.683;-9999
410.38;5048.683;-9999
410.39;5048.683;-9999
410.4;5048.683;-9999
410.41;5048.683;-9999
410.42;5048.683;-9999
410.43;5048.683;-9999
410.44;5048.683;-9999
410.45;5048.683;-9999
410.46;5048.683;-9999
410.47;5048.683;-9999
410.48;5048.683;-9999
410.49;5048.683;-9999
410.5;5048.683;-9999
410.51;5048.683;-9999
410.52;5048.683;-9999
410.53;5048.683;-9999
410.54;5048.683;-9999
410.55;5048.683;-9999
410.56;5048.683;-9999
410.57;5048.683;-9999
410.58;5048.683;-9999
410.59;5048.683;-9999
410.6;5048.683;-9999
410.61;5048.683;-9999
410.62;5048.683;-9999
410.63;5048.683;-9999
410.64;5048.683;-9999
410.65;5048.683;-9999
410.66;5048.683;-9999
410.67;5048.683;-9999
410.68;5048.683;-9999
410.69;5048.683;-9999
410.7;5048.683;-9999
410.71;5048.683;-9999
410.72;5048.683;-9999
410.73;5048.683;-9999
410.74;5048.683;-9999
410.75;5048.683;-9999
410.76;5048.683;-9999
410.77;5048.683;-9999
410.78;5048.683;-9999
410.79;5048.683;-9999
410.8;5048.683;-9999
410.81;5048.683;-9999
410.82;5048.683;-9999
410.83;5048.683;-9999
410.84;5048.683;-9999
410.85;5048.683;-9999
410.86;5048.683;-9999
410.87;5048.683;-9999
410.88;5048.683;-9999
410.89;5048.683;-9999
410.9;5048.683;-9999
410.91;5048.683;-9999
410.92;5048.683;-9999
410.93;5048.683;-9999
410.94;5048.683;-9999
410.95;5048.683;-9999
410.96;5048.683;-9999
410.97;5048.683;-9999
410.98;5048.683;-9999
410.99;5048.683;-9999
411;5048.683;-9999
411.01;5048.683;-9999
411.02;5048.683;-9999
411.03;5048.683;-9999
411.04;5048.683;-9999
411.05;5048.683;-9999
411.06;5048.683;-9999
411.07;5048.683;-9999
411.08;5048.683;-9999
411.09;5048.683;-9999
411.1;5048.683;-9999
411.11;5048.683;-9999
411.12;5048.683;-9999
411.13;5048.683;-9999
411.14;5048.683;-9999
411.15;5048.683;-9999
411.16;5048.683;-9999
411.17;5048.683;-9999
411.18;5048.683;-9999
411.19;5048.683;-9999
411.2;5048.683;-9999
411.21;5048.683;-9999
411.22;5048.683;-9999
411.23;5048.683;-9999
411.24;5048.683;-9999
411.25;5048.683;-9999
411.26;5048.683;-9999
411.27;5048.683;-9999
411.28;5048.683;-9999
411.29;5048.683;-9999
411.3;5048.683;-9999
411.31;5048.683;-9999
411.32;5048.683;-9999
411.33;5048.683;-9999
411.34;5048.683;-9999
411.35;5048.683;-9999
411.36;5048.683;-9999
411.37;5048.683;-9999
411.38;5048.683;-9999
411.39;5048.683;-9999
411.4;5048.683;-9999
411.41;5048.683;-9999
411.42;5048.683;-9999
411.43;5048.683;-9999
411.44;5048.683;-9999
411.45;5048.683;-9999
411.46;5048.683;-9999
411.47;5048.683;-9999
411.48;5048.683;-9999
411.49;5048.683;-9999
411.5;5048.683;-9999
411.51;5048.683;-9999
411.52;5048.683;-9999
411.53;5048.683;-9999
411.54;5048.683;-9999
411.55;5048.683;-9999
411.56;5048.683;-9999
411.57;5048.683;-9999
411.58;5048.683;-9999
411.59;5048.683;-9999
411.6;5048.683;-9999
411.61;5048.683;-9999
411.62;5048.683;-9999
411.63;5048.683;-9999
411.64;5048.683;-9999
411.65;5048.683;-9999
411.66;5048.683;-9999
411.67;5048.683;-9999
411.68;5048.683;-9999
411.69;5048.683;-9999
411.7;5048.683;-9999
411.71;5048.683;-9999
411.72;5048.683;-9999
411.73;5048.683;-9999
411.74;5048.683;-9999
411.75;5048.683;-9999
411.76;5048.683;-9999
411.77;5048.683;-9999
411.78;5048.683;-9999
411.79;5048.683;-9999
411.8;5048.683;-9999
411.81;5048.683;-9999
411.82;5048.683;-9999
