SURF.DAT        2.0             Header structure with coordinate parameters                     
   1
Produced by SMERGE Version: 5.3  Level: 030402                                  
NONE    
    1.543320  190.000000  100    8  302.594452   59 1003.390320 9999
    2.572200  150.000000  999    3  308.149994   38 9999.000000 9999
    2.572200  150.000000  200    7  306.483337   48 9999.000000 9999
    2.057760  290.000000  999    3  307.038879   46 1005.083557 9999
    2.572200  190.000000  999    2  306.483337   42 1009.147217 9999
    2.572200  210.000000  120    6  301.483337   53 1015.581360 9999
    5.144400  180.000000  999    5  305.927765   47 1002.713074 9999
    4.115520  170.000000  100    4  303.149994   63 1012.194946    0
  88 190  13
    2.572200  200.000000  999    1  307.038879   38  979.685547 9999
    5.144400  210.000000  999    2  298.705536   66 9999.000000 9999
    5.144400  150.000000  999    2  302.594452   61 1013.210876 9999
    6.173280  130.000000  999    0  305.372223   53 9999.000000 9999
    2.572200  180.000000  100    9  304.261108   55 1002.374390 9999
    2.572200  220.000000  100    7  308.705566   38 9999.000000 9999
    4.115520  160.000000  200    7  306.483337   46 9999.000000 9999
     .000000     .000000  999    4  307.594452   44 1004.406250 9999
    2.057760  160.000000  999    3  307.594452   41 1008.469910 9999
    3.601080  220.000000  999    4  303.705536   48 1015.242737 9999
    4.115520  180.000000  999    5  307.594452   41 1002.035767 9999
    5.144400  180.000000  999    1  304.816650   59 1011.517700    0
  88 190  14
    2.572200  210.000000  999    2  307.038879   46  979.008240 9999
    6.173280  220.000000  999    2  298.705536   64 9999.000000 9999
    7.716600  160.000000  999    1  301.483337   63 1013.210876 9999
    5.658840  140.000000  999    1  305.372223   53 9999.000000 9999
    3.601080  220.000000  100    7  305.927765   50 1002.035767 9999
    2.572200  280.000000  200    9  308.705566   39 9999.000000 9999
    5.144400  180.000000  200    7  308.149994   42 9999.000000 9999
     .000000     .000000  999    4  309.816650   36 1004.067627 9999
    2.572200  170.000000  999    2  308.149994   39 1008.131287 9999
    5.144400  170.000000  999    5  302.594452   53 1015.242737 9999
    2.572200  220.000000  999    5  308.705566   40 1001.697144 9999
    4.629960  180.000000  999    1  304.816650   57 1011.179077    0
  88 190  15
    3.086640  290.000000  999    2  306.483337   44  978.669617 9999
    7.716600  220.000000  999    2  297.594452   64 9999.000000 9999
    9.259920  160.000000  999    0  301.483337   63 1013.210876 9999
    6.173280  180.000000  999    3  307.038879   48 9999.000000 9999
    4.629960  180.000000  999    3  307.038879   43 1001.358521 9999
    3.601080  330.000000  200    9  308.705566   37 9999.000000 9999
    6.173280  270.000000  200    8  306.483337   40 9999.000000 9999
    2.057760   30.000000  999    4  309.261108   36 1003.728943 9999
    3.601080  210.000000  999    3  308.705566   36 1007.454041 9999
    5.658840  140.000000  999    5  301.483337   59 1014.904114 9999
    3.086640  260.000000  999    4  309.261108   38 1001.358521 9999
    6.173280  160.000000  999    2  304.261108   57 1010.501770    0
  88 190  16
    3.086640  200.000000  999    2  305.927765   50  978.330994 9999
    6.687720  220.000000  999    2  297.038879   68 9999.000000 9999
    6.687720  190.000000  999    3  300.927765   65 1013.210876 9999
    7.716600  190.000000   70    6  305.927765   53 9999.000000 9999
    3.601080  210.000000  250    4  306.483337   44 1001.019836 9999
    5.144400  270.000000  200    9  308.149994   37 9999.000000 9999
    5.144400   40.000000  100    9  297.038879   84 9999.000000 9999
    2.057760   10.000000  999    4  307.594452   46 1003.051697 9999
    4.115520  140.000000  250    9  308.149994   36 1007.115356 9999
    7.202160  200.000000  120    6  301.483337   59 1014.904114 9999
    3.086640  310.000000  999    5  308.149994   39 1001.019836 9999
    4.115520  180.000000  100    6  303.705536   57 1010.163147    0
  88 190  17
    4.115520  220.000000  999    5  304.261108   50  978.330994 9999
    7.716600  220.000000  999    2  297.038879   68 9999.000000 9999
    6.687720  200.000000  999    2  300.372223   65 1012.872253 9999
    7.716600  180.000000  120    5  302.594452   60 9999.000000 9999
    3.601080  200.000000  250    4  305.372223   52 1000.681213 9999
    3.086640  180.000000  200    9  305.372223   49 9999.000000 9999
    2.572200  280.000000  100    8  299.261108   82 9999.000000 9999
    3.601080   10.000000  999    4  308.705566   43 1002.713074 9999
    7.202160  180.000000   80   10  305.927765   47 1007.115356 9999
    6.687720  190.000000  120    7  299.816650   63 1014.565430 9999
    3.601080  310.000000  999    5  308.149994   40 1000.681213 9999
    4.629960  180.000000  999    3  299.816650   65 1010.163147    0
  88 190  18
    3.601080  230.000000  100    7  302.594452   59  977.992310 9999
    7.202160  220.000000  999    2  295.927765   68 9999.000000 9999
    5.144400  200.000000  999    0  299.261108   69 1013.210876 9999
    7.716600  190.000000  999    3  301.483337   64 9999.000000 9999
    4.115520  220.000000  100    4  304.816650   50 1001.019836 9999
    2.057760  270.000000  200    7  302.594452   59 9999.000000 9999
    1.543320  230.000000  200    8  300.927765   71 9999.000000 9999
    5.144400   10.000000  250    9  305.927765   50 1003.051697 9999
    6.687720  180.000000   90    9  303.149994   57 1007.454041 9999
    7.716600  210.000000  120    9  298.149994   69 1014.565430 9999
    3.086640  330.000000  999    4  307.038879   46 1001.019836 9999
    4.629960  180.000000  200    5  299.816650   67 1010.501770    0
  88 190  19
    3.601080  220.000000   40    9  299.816650   82  978.330994 9999
    6.687720  220.000000  999    2  294.816650   78 9999.000000 9999
    6.687720  220.000000  999    3  297.594452   71 1013.549561 9999
    7.202160  200.000000  120    7  299.816650   69 9999.000000 9999
    3.086640  220.000000  100    4  302.594452   55 1001.019836 9999
    2.572200  190.000000  999    4  301.483337   64 9999.000000 9999
     .000000     .000000  200    8  299.816650   84 9999.000000 9999
     .000000     .000000  100    8  303.705536   57 1003.390320 9999
    6.173280  190.000000  100   10  301.483337   61 1008.131287 9999
    6.173280  240.000000  250    5  297.038879   74 1015.242737 9999
    2.057760  310.000000  999    5  305.927765   50 1000.681213 9999
    3.601080  200.000000  200    5  298.705536   69 1010.501770    0
  88 190  20
    3.601080  260.000000   40   10  299.261108   74  979.008240 9999
    7.716600  220.000000  999    2  294.261108   84 9999.000000 9999
    4.629960  190.000000  999    3  296.483337   76 1013.888184 9999
    7.716600  230.000000  120    8  299.261108   71 9999.000000 9999
     .000000     .000000  999    2  299.816650   69 1001.358521 9999
    2.572200  180.000000  999    4  299.816650   71 9999.000000 9999
    2.057760  150.000000  200    9  298.149994   93 9999.000000 9999
    2.572200  250.000000  100    9  301.483337   70 1003.728943 9999
    6.687720  180.000000  250   10  299.816650   63 1008.469910 9999
    4.115520  200.000000  999    3  296.483337   76 1015.581360 9999
    1.543320  130.000000  200    5  301.483337   70 1000.681213 9999
    4.115520  200.000000  999    1  297.594452   71 1010.501770    0
  88 190  21
    4.629960  250.000000 9999 9999  297.594452   79  979.346863 9999
    7.716600  220.000000  999    2  294.261108   81 9999.000000 9999
    5.144400  230.000000  250    5  296.483337   74 1014.226807 9999
    7.202160  230.000000  120   10  298.705536   71 9999.000000 9999
    1.543320  150.000000  999    2  297.594452   79 1001.697144 9999
    2.572200  180.000000  999    4  298.149994   79 9999.000000 9999
    2.057760  320.000000   60    9  297.038879   97 9999.000000 9999
    2.057760  160.000000  100   10  301.483337   67 1004.067627 9999
    4.115520  170.000000   80   10  298.705536   64 1008.808594 9999
    3.086640  240.000000   90    9  295.372223   82 1015.581360 9999
    2.572200  120.000000  200    5  299.261108   82 1001.019836 9999
    3.601080  190.000000  999    3  297.038879   76 1010.501770    0
  88 190  22
    4.115520  280.000000 9999 9999  297.594452   76  979.685547 9999
    5.144400  210.000000  999    2  293.705536   87 9999.000000 9999
    5.144400  240.000000  250    4  295.927765   76 1014.226807 9999
    5.144400  230.000000  120    7  298.705536   71 9999.000000 9999
     .000000     .000000  999    2  297.594452   79 1001.697144 9999
    2.572200  170.000000  999    8  296.483337   81 9999.000000 9999
     .000000     .000000   60    9  296.483337   97 9999.000000 9999
    4.115520  170.000000  250    9  300.927765   61 1003.728943 9999
    4.115520  180.000000   80   10  298.149994   71 1009.147217 9999
 9999.000000 9999.000000 9999 9999  294.261108 9999 9999.000000 9999
    2.572200  120.000000  200    5  298.149994   82 1001.019836 9999
    3.086640  200.000000  200    6  298.149994   74 1010.501770    0
  88 190  23
    5.658840  250.000000 9999 9999  296.483337   87  979.008240 9999
 9999.000000 9999.000000 9999 9999 9999.000000 9999 9999.000000 9999
    3.601080  180.000000  110   10  294.816650   81 1014.226807 9999
    5.144400  240.000000  100   10  298.149994   73 9999.000000 9999
     .000000     .000000  250    5  298.149994   74 1001.697144 9999
    2.572200  170.000000  999    8  296.483337   81 9999.000000 9999
     .000000     .000000   70    9  295.927765   97 9999.000000 9999
    2.057760  170.000000  250   10  299.816650   67 1003.728943 9999
    4.115520  180.000000   80   10  297.594452   71 1008.808594 9999
 9999.000000 9999.000000 9999 9999  293.705536 9999 9999.000000 9999
    2.572200   70.000000 9999    6  297.038879   87 1001.358521 9999
    3.601080  220.000000  200    9  299.816650   72 1010.163147    0
  88 191   0
    4.629960  250.000000 9999 9999  295.927765   90  979.008240 9999
 9999.000000 9999.000000 9999 9999 9999.000000 9999 9999.000000 9999
    4.115520  250.000000   90   10  294.816650   81 1013.549561 9999
    8.231040  230.000000  250   10  297.594452   71 9999.000000 9999
     .000000     .000000  100    9  295.372223   82 1001.358521 9999
    2.057760  140.000000  999    5  295.372223   87 9999.000000 9999
     .000000     .000000  999    8  295.927765   97 9999.000000 9999
    2.572200  170.000000  250    8  299.261108   69 1003.728943 9999
    3.086640  150.000000   70   10  295.927765   87 1008.808594 9999
 9999.000000 9999.000000 9999 9999  294.261108 9999 9999.000000 9999
    2.057760   70.000000  999    0  295.927765   90 1001.358521 9999
    2.057760  250.000000  200   10  299.816650   74 1010.163147    0
