GEO.DAT         2.1             Header structure with coordinate parameters                     
   2
Produced by MAKEGEO Version: 3.11  Level: 100301                                
5/19/2014                                                
UTM     
  33N   
WGS-84  02-21-2003  
      37      33     385.000    5041.000       1.000       1.000
KM  M   
 1          - LAND USE DATA - (1=new categories)
   14  50  55 - NLU, IWAT1, IWAT2
   10  20 -20  30  40  51  54  55  60  61  62  70  80  90
 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0028, 0.0537, 0.0257, 0.2096, 0.7131, 0.1372, 0.0518, 0.0456, 0.0115, 0.0029, 0.0132, 0.0500, 0.0500, 0.0079, 0.0682, 0.0034, 0.0582, 0.1226, 0.0874, 0.0313, 0.0043
 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0105, 0.0995, 0.0559, 0.3464, 0.3234, 0.0515, 0.0093, 0.0305, 0.0017, 0.0081, 0.0564, 0.0500, 0.0500, 0.0500, 0.0500, 0.0500, 0.0547, 0.3143, 0.0620, 0.0014
 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0015, 0.2417, 0.1383, 0.0500, 0.0890, 0.0161, 0.0030, 0.0606, 0.0468, 0.0203, 0.0838, 0.1304, 0.0428, 0.0163, 0.0500, 0.0500, 0.0500, 0.0568, 0.0983, 0.0339
 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0589, 0.7411, 0.2521, 0.0822, 0.0736, 0.0255, 0.0808, 0.1378, 0.0470, 0.0912, 0.3507, 0.0220, 0.0688, 0.0399, 0.0105, 0.0044, 0.0109, 0.0525, 0.0539
 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0020, 0.9333, 0.8380, 0.4922, 0.3162, 0.0527, 0.0929, 0.0543, 0.0322, 0.0180, 0.0376, 0.1550, 0.1611, 0.2501, 0.1008, 0.0138, 0.0071, 0.0136, 0.0300
 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0085, 0.3311, 1.0000, 1.0000, 0.3442, 0.1456, 0.0403, 0.0870, 0.1229, 0.0515, 0.0615, 0.0481, 0.0462, 0.0500, 0.0551, 0.0251, 0.0481, 0.0417, 0.1463, 0.0243
 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0098, 0.2692, 0.5012, 1.0000, 0.9727, 0.2925, 0.3491, 0.0636, 0.1911, 0.2491, 0.0165, 0.0352, 0.0381, 0.0207, 0.0500, 0.0500, 0.0500, 0.0668, 0.0577, 0.0500
 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0112, 0.0275, 1.0000, 0.9330, 0.9593, 0.2709, 0.1191, 0.0304, 0.0482, 0.0617, 0.0402, 0.1660, 0.0143, 0.0503, 0.0500, 0.0181, 0.0205, 0.1335, 0.0500
 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0105, 1.0000, 1.0000, 1.0000, 0.9418, 0.4587, 0.2045, 0.0227, 0.0138, 0.0967, 0.1155, 0.0963, 0.0569, 0.0515, 0.0542, 0.1691, 0.1617, 0.0500
 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0013, 0.0075, 0.0064, 0.0019, 0.0010, 0.0059, 0.1151, 0.5247, 0.9705, 0.3133, 0.7900, 0.0199, 0.0074, 0.0557, 0.0846, 0.0884, 0.1717, 0.2077, 0.0525, 0.0542, 0.1841, 0.0577
 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0172, 0.1601, 0.2242, 0.4343, 0.1042, 0.0117, 0.6166, 0.1328, 0.3162, 0.8456, 0.3467, 0.0582, 0.0183, 0.0339, 0.0892, 0.0516, 0.3557, 0.0578, 0.2047, 0.0993, 0.1074, 0.0703
 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0011, 0.0206, 0.0315, 0.1100, 0.2620, 0.2072, 0.1090, 0.1621, 0.7158, 0.1441, 0.1401, 0.0849, 0.0445, 0.0762, 0.0608, 0.0900, 0.0712, 0.0701, 0.0699, 0.0262, 0.0288, 0.1170, 0.1048, 0.0810
 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0026, 0.0483, 0.2408, 0.1935, 0.1664, 0.1760, 0.0864, 0.2407, 0.1129, 0.0712, 0.0983, 0.0488, 0.0331, 0.0312, 0.0097, 0.0400, 0.1173, 0.0850, 0.0500, 0.0491, 0.0225, 0.1057, 0.2330
 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0172, 0.2193, 0.1477, 0.1284, 0.2039, 0.1645, 0.0850, 0.0542, 0.0690, 0.1060, 0.0602, 0.0643, 0.0064, 0.0066, 0.0092, 0.0808, 0.0578, 0.0500, 0.0500, 0.0500, 0.1103
 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0063, 0.2335, 0.2388, 0.2270, 0.3121, 0.1595, 0.0679, 0.0487, 0.0482, 0.0939, 0.0106, 0.0138, 0.0726, 0.1808, 0.0657, 0.2014, 0.0722, 0.0500, 0.0500, 0.0500, 0.0255
 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0011, 0.0955, 0.6196, 0.4783, 0.2643, 0.3585, 0.1395, 0.0734, 0.0203, 0.0239, 0.0910, 0.0849, 0.0077, 0.0320, 0.1806, 0.1370, 0.0228, 0.0258, 0.0500, 0.0212, 0.0279, 0.0481
 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0018, 0.0187, 0.0355, 0.0138, 0.0550, 0.8128, 0.0260, 0.2606, 0.2500, 0.2234, 0.2637, 0.1242, 0.0469, 0.0935, 0.0349, 0.1428, 0.0983, 0.1272, 0.1535, 0.1154, 0.0184, 0.0059, 0.0366, 0.0215, 0.0525, 0.0500
 0.0010, 0.0010, 0.0010, 0.0010, 0.0010, 0.0015, 0.0423, 0.0059, 0.0012, 0.0049, 0.4129, 0.2086, 0.1877, 0.2106, 0.4863, 0.8718, 0.3608, 0.1699, 0.2606, 0.3526, 0.3143, 0.2234, 0.1108, 0.0533, 0.0655, 0.0715, 0.1964, 0.1251, 0.0632, 0.0146, 0.0248, 0.0086, 0.0216, 0.0356, 0.0171, 0.0500, 0.0485
 0.0010, 0.0010, 0.0011, 0.0783, 0.0062, 0.0092, 0.2166, 0.2058, 0.1897, 0.4046, 0.3934, 0.2270, 0.1543, 0.1015, 0.1202, 0.3156, 0.4763, 0.2500, 0.2500, 0.2500, 0.2500, 0.1688, 0.2470, 0.0950, 0.0666, 0.0525, 0.0543, 0.0916, 0.0907, 0.0928, 0.0465, 0.0380, 0.0693, 0.0712, 0.1497, 0.0692, 0.0500
 0.0010, 0.0010, 0.0010, 0.1294, 0.4866, 0.2928, 0.1206, 0.0376, 0.1365, 0.1775, 0.1800, 0.1423, 0.2128, 0.1755, 0.1423, 0.1932, 0.2382, 0.2500, 0.2500, 0.2307, 0.1699, 0.1378, 0.0864, 0.1147, 0.2209, 0.1100, 0.1280, 0.0525, 0.1356, 0.1494, 0.1118, 0.0315, 0.0117, 0.0701, 0.0533, 0.0366, 0.0267
 2    - gridded albedo field                                                  
   0.18,   0.17,   0.20,   0.21,   0.24,   0.28,   0.27,   0.28,   0.24,   0.27,   0.22,   0.19,   0.16,   0.12,   0.17,   0.13,   0.18,   0.19,   0.17,   0.15,   0.17,   0.12,   0.15,   0.14,   0.24,   0.20,   0.26,   0.27,   0.26,   0.28,   0.29,   0.27,   0.19,   0.15,   0.15,   0.21,   0.30
   0.18,   0.17,   0.18,   0.17,   0.17,   0.23,   0.19,   0.20,   0.29,   0.30,   0.30,   0.30,   0.29,   0.23,   0.12,   0.15,   0.23,   0.22,   0.14,   0.10,   0.17,   0.16,   0.17,   0.10,   0.16,   0.24,   0.29,   0.24,   0.23,   0.25,   0.30,   0.30,   0.29,   0.28,   0.18,   0.24,   0.30
   0.16,   0.14,   0.15,   0.18,   0.17,   0.15,   0.24,   0.30,   0.29,   0.21,   0.24,   0.28,   0.30,   0.30,   0.24,   0.24,   0.17,   0.28,   0.22,   0.23,   0.27,   0.15,   0.18,   0.20,   0.18,   0.19,   0.21,   0.27,   0.25,   0.20,   0.22,   0.27,   0.30,   0.30,   0.22,   0.18,   0.22
   0.16,   0.12,   0.10,   0.15,   0.15,   0.17,   0.16,   0.21,   0.24,   0.20,   0.28,   0.30,   0.26,   0.29,   0.25,   0.22,   0.14,   0.14,   0.21,   0.10,   0.13,   0.13,   0.26,   0.20,   0.14,   0.12,   0.23,   0.17,   0.16,   0.24,   0.21,   0.26,   0.26,   0.27,   0.28,   0.30,   0.23
   0.12,   0.10,   0.10,   0.10,   0.10,   0.10,   0.13,   0.20,   0.21,   0.19,   0.26,   0.25,   0.27,   0.28,   0.29,   0.29,   0.16,   0.17,   0.18,   0.15,   0.15,   0.14,   0.16,   0.16,   0.17,   0.18,   0.27,   0.27,   0.26,   0.30,   0.25,   0.25,   0.27,   0.24,   0.25,   0.29,   0.30
   0.11,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.11,   0.25,   0.27,   0.26,   0.26,   0.23,   0.25,   0.29,   0.28,   0.23,   0.26,   0.30,   0.28,   0.24,   0.20,   0.17,   0.17,   0.21,   0.27,   0.22,   0.20,   0.22,   0.17,   0.24,   0.29,   0.26,   0.25,   0.18,   0.29
   0.11,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.12,   0.22,   0.26,   0.27,   0.28,   0.24,   0.24,   0.28,   0.30,   0.30,   0.30,   0.30,   0.30,   0.25,   0.15,   0.16,   0.16,   0.21,   0.20,   0.19,   0.16,   0.21,   0.26,   0.24,   0.30,   0.29,   0.27,   0.29
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.17,   0.26,   0.30,   0.27,   0.24,   0.24,   0.26,   0.30,   0.30,   0.30,   0.30,   0.30,   0.20,   0.16,   0.16,   0.17,   0.16,   0.19,   0.22,   0.19,   0.18,   0.22,   0.30,   0.21,   0.26,   0.27
   0.12,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.16,   0.20,   0.27,   0.29,   0.19,   0.21,   0.28,   0.30,   0.30,   0.30,   0.30,   0.21,   0.25,   0.26,   0.19,   0.24,   0.23,   0.25,   0.23,   0.17,   0.21,   0.25,   0.29,   0.28,   0.12
   0.13,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.18,   0.27,   0.27,   0.24,   0.28,   0.23,   0.29,   0.27,   0.29,   0.18,   0.24,   0.21,   0.12,   0.17,   0.23,   0.27,   0.29,   0.24,   0.14,   0.22,   0.25,   0.19,   0.27,   0.15
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.11,   0.18,   0.28,   0.29,   0.27,   0.29,   0.27,   0.19,   0.25,   0.24,   0.24,   0.25,   0.27,   0.18,   0.18,   0.19,   0.19,   0.23,   0.16,   0.18,   0.20,   0.25,   0.17,   0.23
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.13,   0.27,   0.20,   0.26,   0.27,   0.25,   0.25,   0.28,   0.25,   0.27,   0.30,   0.25,   0.24,   0.21,   0.24,   0.25,   0.22,   0.14,   0.14,   0.13,   0.24,   0.27,   0.21
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.11,   0.18,   0.22,   0.25,   0.23,   0.20,   0.25,   0.29,   0.28,   0.25,   0.21,   0.20,   0.18,   0.25,   0.30,   0.17,   0.23,   0.17,   0.15,   0.16,   0.22,   0.21,   0.24
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.12,   0.21,   0.27,   0.23,   0.19,   0.26,   0.29,   0.24,   0.13,   0.13,   0.23,   0.30,   0.30,   0.19,   0.25,   0.16,   0.17,   0.19,   0.15,   0.15,   0.17
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.13,   0.22,   0.25,   0.22,   0.20,   0.30,   0.21,   0.20,   0.12,   0.21,   0.30,   0.30,   0.30,   0.30,   0.30,   0.30,   0.30,   0.22,   0.20,   0.11
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.19,   0.24,   0.30,   0.26,   0.18,   0.16,   0.24,   0.28,   0.25,   0.26,   0.26,   0.29,   0.24,   0.30,   0.30,   0.30,   0.27,   0.24,   0.18
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.15,   0.19,   0.24,   0.28,   0.27,   0.19,   0.23,   0.21,   0.28,   0.26,   0.22,   0.22,   0.15,   0.22,   0.22,   0.18,   0.22,   0.30,   0.20
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.11,   0.18,   0.19,   0.21,   0.19,   0.23,   0.16,   0.29,   0.27,   0.21,   0.17,   0.19,   0.19,   0.16,   0.18,   0.23,   0.20,   0.20,   0.20
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.12,   0.17,   0.18,   0.18,   0.22,   0.24,   0.23,   0.20,   0.22,   0.18,   0.25,   0.30,   0.30,   0.30,   0.29,   0.26,   0.30,   0.18,   0.18,   0.24
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.13,   0.16,   0.17,   0.18,   0.18,   0.19,   0.21,   0.22,   0.18,   0.18,   0.18,   0.28,   0.27,   0.25,   0.30,   0.30,   0.30,   0.27,   0.29,   0.30
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.13,   0.14,   0.18,   0.18,   0.18,   0.23,   0.25,   0.26,   0.21,   0.28,   0.22,   0.18,   0.22,   0.27,   0.30,   0.25,   0.20,   0.26,   0.30
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.13,   0.18,   0.18,   0.18,   0.18,   0.20,   0.18,   0.22,   0.23,   0.24,   0.22,   0.18,   0.29,   0.30,   0.29,   0.17,   0.21,   0.30
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.11,   0.18,   0.12,   0.11,   0.10,   0.12,   0.15,   0.19,   0.18,   0.22,   0.17,   0.21,   0.20,   0.28,   0.25,   0.25,   0.22,   0.24,   0.30,   0.29,   0.18,   0.29
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.14,   0.19,   0.19,   0.16,   0.16,   0.13,   0.17,   0.25,   0.19,   0.18,   0.18,   0.26,   0.14,   0.19,   0.25,   0.30,   0.20,   0.24,   0.17,   0.24,   0.23,   0.27
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.15,   0.19,   0.23,   0.17,   0.19,   0.23,   0.22,   0.18,   0.22,   0.20,   0.26,   0.29,   0.25,   0.19,   0.20,   0.27,   0.27,   0.27,   0.25,   0.20,   0.15,   0.23,   0.25
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.11,   0.16,   0.20,   0.21,   0.19,   0.18,   0.25,   0.18,   0.24,   0.27,   0.24,   0.26,   0.13,   0.22,   0.14,   0.19,   0.21,   0.25,   0.30,   0.27,   0.24,   0.23,   0.16
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.13,   0.16,   0.20,   0.21,   0.19,   0.19,   0.25,   0.29,   0.27,   0.21,   0.16,   0.21,   0.15,   0.14,   0.13,   0.23,   0.29,   0.30,   0.30,   0.30,   0.24
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.12,   0.13,   0.14,   0.16,   0.15,   0.23,   0.27,   0.24,   0.29,   0.24,   0.16,   0.21,   0.27,   0.15,   0.14,   0.16,   0.27,   0.30,   0.30,   0.30,   0.22
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.15,   0.16,   0.16,   0.15,   0.16,   0.21,   0.26,   0.25,   0.23,   0.26,   0.25,   0.20,   0.20,   0.18,   0.14,   0.13,   0.16,   0.30,   0.19,   0.27,   0.30
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.11,   0.13,   0.13,   0.13,   0.15,   0.18,   0.14,   0.15,   0.15,   0.16,   0.15,   0.18,   0.24,   0.24,   0.19,   0.22,   0.24,   0.21,   0.18,   0.14,   0.13,   0.15,   0.28,   0.22,   0.30,   0.30
   0.10,   0.10,   0.10,   0.10,   0.10,   0.10,   0.14,   0.16,   0.11,   0.12,   0.17,   0.15,   0.18,   0.17,   0.16,   0.18,   0.16,   0.15,   0.15,   0.16,   0.16,   0.21,   0.23,   0.29,   0.27,   0.27,   0.17,   0.21,   0.19,   0.12,   0.13,   0.21,   0.17,   0.28,   0.23,   0.30,   0.29
   0.10,   0.10,   0.10,   0.15,   0.12,   0.14,   0.16,   0.17,   0.18,   0.17,   0.16,   0.16,   0.20,   0.23,   0.22,   0.16,   0.16,   0.15,   0.15,   0.15,   0.15,   0.19,   0.19,   0.26,   0.27,   0.30,   0.29,   0.24,   0.24,   0.21,   0.22,   0.29,   0.25,   0.27,   0.19,   0.27,   0.30
   0.10,   0.10,   0.10,   0.16,   0.17,   0.17,   0.20,   0.19,   0.21,   0.19,   0.19,   0.20,   0.17,   0.18,   0.20,   0.17,   0.15,   0.15,   0.15,   0.16,   0.19,   0.21,   0.25,   0.24,   0.17,   0.23,   0.21,   0.30,   0.21,   0.20,   0.23,   0.24,   0.18,   0.27,   0.29,   0.28,   0.27
 2    - gridded Bowen ratio field                                             
   1.49,   1.29,   0.99,   0.55,   0.69,   0.91,   0.93,   0.89,   0.72,   1.00,   0.66,   0.48,   0.37,   0.30,   0.76,   0.55,   0.54,   0.55,   0.50,   0.44,   0.80,   0.18,   0.82,   0.85,   0.90,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.84,   1.00
   1.43,   1.40,   1.46,   1.38,   0.80,   0.65,   0.67,   0.50,   0.95,   1.00,   1.00,   1.00,   0.97,   0.65,   0.22,   0.68,   0.75,   0.73,   0.69,   0.02,   0.49,   0.28,   0.33,   0.02,   0.28,   0.71,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   1.04,   1.08,   1.00
   1.14,   0.72,   0.86,   1.50,   1.26,   0.38,   0.72,   0.99,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.75,   0.75,   0.36,   0.98,   0.58,   0.66,   0.85,   0.36,   0.38,   0.52,   0.44,   0.46,   1.00,   0.93,   0.96,   1.00,   1.00,   1.00,   1.00,   1.00,   1.01,   1.02,   1.00
   1.12,   0.41,   0.03,   0.86,   0.88,   0.59,   0.63,   0.57,   0.92,   1.15,   1.00,   1.00,   1.00,   0.94,   0.80,   1.00,   0.42,   0.57,   0.61,   0.02,   0.52,   0.45,   0.82,   0.57,   0.74,   0.28,   0.91,   0.93,   0.77,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00
   0.41,   0.00,   0.00,   0.00,   0.00,   0.06,   0.44,   0.54,   0.82,   1.35,   1.00,   1.00,   1.00,   1.01,   1.00,   0.95,   0.36,   0.54,   0.55,   0.35,   0.95,   0.87,   0.72,   0.96,   0.41,   0.44,   0.87,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00
   0.04,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.11,   1.00,   1.00,   0.81,   0.97,   1.09,   1.00,   1.00,   0.92,   0.69,   1.00,   1.00,   1.00,   1.00,   0.77,   0.85,   1.00,   0.58,   0.99,   1.00,   0.87,   0.97,   0.60,   0.99,   1.00,   0.82,   0.95,   1.00,   1.00
   0.06,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.11,   0.79,   1.17,   1.12,   1.05,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.88,   0.90,   0.90,   0.98,   0.58,   0.64,   0.86,   0.93,   0.84,   1.00,   1.00,   0.95,   0.91,   1.00
   0.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.46,   1.00,   1.00,   0.83,   0.88,   1.00,   1.01,   1.00,   1.00,   1.00,   1.00,   1.00,   0.79,   0.87,   0.54,   1.06,   0.81,   0.60,   0.93,   0.58,   0.55,   0.96,   1.00,   0.56,   0.83,   1.00
   0.50,   0.06,   0.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.58,   1.20,   0.91,   0.94,   0.57,   1.11,   1.00,   1.00,   1.00,   1.00,   1.00,   0.57,   0.77,   0.81,   0.75,   0.95,   0.75,   0.74,   0.63,   0.73,   0.75,   0.89,   0.97,   0.95,   0.40
   0.65,   0.08,   0.02,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.06,   0.79,   0.96,   1.00,   1.00,   1.00,   1.00,   1.00,   1.05,   1.01,   1.00,   0.92,   0.57,   0.14,   0.55,   0.69,   0.92,   1.00,   0.73,   0.67,   0.61,   1.00,   0.52,   0.83,   0.24
   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.15,   0.72,   0.99,   1.03,   1.14,   1.04,   1.00,   1.04,   1.04,   1.00,   0.72,   0.76,   0.99,   0.85,   0.95,   0.63,   0.66,   0.65,   0.43,   0.64,   0.54,   0.75,   0.50,   1.00
   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.43,   1.03,   1.24,   1.09,   1.05,   0.89,   0.76,   1.00,   1.00,   1.00,   1.00,   1.20,   1.25,   1.15,   0.88,   0.84,   0.87,   0.82,   0.55,   0.46,   0.76,   1.00,   0.94
   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.06,   0.46,   0.96,   0.85,   0.96,   1.03,   1.07,   1.06,   1.00,   1.14,   0.80,   1.24,   0.82,   1.18,   1.00,   0.80,   0.94,   1.00,   0.91,   0.56,   0.94,   0.69,   0.83
   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.23,   0.92,   0.83,   1.22,   1.44,   1.17,   0.98,   0.88,   0.46,   0.22,   0.66,   1.00,   1.00,   0.50,   0.96,   0.31,   0.80,   0.95,   0.86,   0.74,   0.37
   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.51,   1.06,   0.97,   1.31,   1.23,   1.00,   0.57,   0.74,   0.13,   0.54,   1.02,   1.00,   1.00,   1.00,   1.00,   1.00,   1.01,   1.27,   0.85,   0.07
   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.09,   1.22,   1.10,   1.00,   1.08,   0.61,   0.28,   0.93,   0.95,   0.77,   1.07,   1.16,   0.96,   0.71,   1.00,   1.00,   1.00,   0.99,   1.00,   0.72
   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.88,   1.45,   1.27,   1.08,   1.00,   0.69,   0.95,   1.00,   0.96,   1.09,   1.31,   0.73,   0.81,   0.87,   0.60,   0.38,   0.61,   1.00,   0.83
